id,name,productCount,marketId,marketProvider,categoryUrl
9f2a9d9e-e167-4730-a18f-6a70d27ea235,Karma dla kota,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/karma-dla-kota/532
f90f6b11-7ca1-40cb-a8dd-a9fcad853f93,Karma dla psów,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/karma-dla-psow/533
6656d5cb-f0c0-4e7d-9fa6-d43ba4553f24,Zabawki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/zabawki/968
8f88dea0-b2fd-4f37-8531-6c940633af9b,Pluszaki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pluszaki/592
659571b9-54c3-49cf-9c65-c6dacb521740,Perfumeria,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/perfumeria/978
522dc5dd-d3a2-49fe-852a-a610569d1125,Gry i puzzle,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/gry-i-puzzle/591
34002a8a-0bc6-4b4e-ba93-afa8ca5674cf,Produkty Do Makijażu,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/produkty-do-makijazu/980
cd20b377-c6cf-4461-8fba-c1c9881b5720,Filmy i bajki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/filmy-i-bajki/1066
d0bbd7a8-c05a-41ee-a54f-647ce9f6e47d,Produkty do Paznokci,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/produkty-do-paznokci/1000
0f939b98-b8a0-4c95-aea1-357967fb7b5d,"Chipsy, orzeszki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/chipsy-orzeszki/1176
c50351eb-64e9-4c33-868d-2600f2070d48,Artykuły dla psów,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-dla-psow/1033
07b75c22-ccae-42da-9d65-dd072fdd18bf,Pieczywo bezglutenowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pieczywo-bezglutenowe/1164
6f6add16-c657-4b8a-8b2e-81bbcdb35705,Marka własna,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/marka-wlasna/900
d27865b4-7c49-414d-803e-d5aa0cd7d08b,Artykuły dla kotów,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-dla-kotow/1167
73eee60c-a928-4df8-8b7d-e828b408a37e,Oferta Wielkanocna,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/oferta-wielkanocna/1162
4ce68d11-42f2-4db5-a8e7-97d2c535a170,Piekarnia Ozdowscy,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/piekarnia-ozdowscy/1161
44e8ef6a-f9c0-4601-9931-90e8320205a8,Artykuły przemysłowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-przemyslowe/1032
5cc4e6cc-b5ec-4b28-9856-d5b0ebe41861,Bakalie,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/bakalie/904
8278d01f-a693-4354-9f4b-a806f23a1d6c,Nasza kuchnia,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/nasza-kuchnia/1157
04fb4467-df08-4ea5-b468-0487cfc4abad,"Mleko, śmietany, maślanki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/mleko-smietany-maslanki/928
6095f2b3-83cb-46bd-bbcd-3b1cf54693b6,Artykuły higieniczne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-higieniczne/1147
1e683536-3b43-414e-b1ff-048b11c1d55b,Wypiek własny,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/wypiek-wlasny/766
7ce2cc42-8891-40bb-94e4-0ea740184fdc,Piekarnia Ozdowscy,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/piekarnia-ozdowscy/1161
67e912d9-84ba-4a71-93ec-f5cd7200f0a0,Artykuły dziecięce,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-dzieciece/1168
dab22e33-94f8-4488-a5fc-6650bf53f051,Oferta Wielkanocna,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/oferta-wielkanocna/1162
4a693f73-c1e7-4862-a939-5813ac30dd05,"Ciastka, batony, żelki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/ciastka-batony-zelki/1027
c8e4c0b9-ff93-48b8-81a4-ab87c0bd4539,"Czekolady, czekoladki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/czekolady-czekoladki/1175
43c253dd-ceb0-45e9-9387-791a5861bcb5,Warzywa i owoce,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/warzywa-i-owoce/41
76605b0e-a13d-49a8-9c95-b227bb1814f1,Nabiał,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/nabial/21
e5c102ca-ee08-4a41-a18d-846df863a749,"Dżemy, konfitury, miody",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/dzemy-konfitury-miody/907
80a985a3-7c6c-4bc4-bb59-1edf4e3d0a72,Świeże,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/swieze/269
fafab825-8c76-4fb4-be47-3c3d72814382,Wyroby cukiernicze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/wyroby-cukiernicze/48
a1a63e22-2056-4411-95c5-9583dd06978a,Dania gotowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/dania-gotowe/905
848249ae-8d22-4a85-bff1-7e3b13f67173,Pieczywo Trwałe Paczkowane,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pieczywo-trwale-paczkowane/270
5e7940ea-1dcf-483d-bb72-8f7bd76a6099,Produkty Bio,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/produkty-bio/1135
6fa10f60-563d-49fc-b24a-ae115961eb42,Tłuszcze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/tluszcze/248
e2f1aa52-b79a-4991-839a-e57bac3269f6,Produkty Bez Laktozy,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/produkty-bez-laktozy/1067
34beebca-e8f7-4532-b006-21c78f236f6c,Kawy i herbaty,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kawy-i-herbaty/1036
e42a0811-23e6-4598-b08a-72f12c569a54,Pieczywo Chrupkie,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pieczywo-chrupkie/271
c2dd9089-89d8-4ef0-8063-12b88a47a879,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/nabial/21
f1158075-9252-4552-bf95-8c05e6fe6b8e,"Pieczywo, cukiernia",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pieczywo-i-wyroby-cukiernicze/26
0418fe90-13fe-4c02-82b9-b84c4b3387a7,Pieczywo trwałe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pieczywo-trwale/954
3ef190c2-2cb2-49cc-9231-76c1e45eeed2,Produkty Świeże,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/produkty-swieze/1105
19a7a750-03e9-4d4e-8557-22ecf0ad2875,"Sery, serki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/sery-serki/34
e18f713c-5932-4488-bb82-559d085d7f56,"Promocja Gazetkowa ! ",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/index/asortyment/?promocja
185da9a5-b759-4bcc-86f4-5ae38f16627b,Pieczywo świeże,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pieczywo-swieze/952
3df3a099-d35e-4677-841f-a2871f9d9a04,Sery kozie,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/sery-kozie/1046
a27398b5-e8c1-4882-bc89-9e0a7c3ab9b1,Serki homogenizowane,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/serki-homogenizowane/265
d80575e0-a4dc-4d15-91ef-23b6a5e25e13,Dla zdrowia,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/dla-zdrowia/1160
2729707f-4ea5-4688-91f3-84aa59070853,Nasza piekarnia,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/nasza-piekarnia/1156
b917c5ab-1c88-482c-8f98-51203882b8e1,"Sery topione, smażone i inne",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/sery-topione-smazone-i-inne/336
378dac1c-329b-4aca-99ed-4b39e8fefe31,Sery pleśniowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/sery-plesniowe/934
5bed6565-4d0c-4e23-831a-7e9ec6641ada,"Sery żółte i pleśniowe ",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/sery-zolte-i-plesniowe/917
94282dcc-01bb-4db3-a94e-0ef2895c2944,Warzywa,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/warzywa/691
b6b51920-da39-4804-b778-c4553f38445b,Grzyby,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/grzyby/960
c6cea00a-ab40-4700-9a50-e551d8e17920,Nasza kuchnia,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/nasza-kuchnia/1157
f67f2727-20c0-4449-9ff9-c5b3c2d20a12,Jaja,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/jaja/153
13127866-c18e-450a-b149-227773b9457a,Bakalie,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/bakalie/977
ff958199-d1cb-40d9-b77e-8e73c2c78464,Surówki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/surowki/854
c82e9caa-2de2-4fc8-b944-740522bb3776,Nasza piekarnia,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/nasza-piekarnia/1156
637a214b-12df-4a4d-88e5-5d2f8e5344e8,Owoce,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/owoce/692
ff324d2d-f30e-4790-a91a-79b1fd962dba,Kwiaty,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kwiaty/1029
ea71b014-f99f-401c-b1ad-dd7dd815d064,"Budynie, kisiele, galaretki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/budynie-kisiele-galaretki/925
297b3136-9829-4e29-b048-4fec71c9261d,Artykuły spożywcze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-spozywcze/1106
91b89e54-f072-4ec3-be9b-ec6146c7fdd4,Bezglutenowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/bezglutenowe/898
75fa537b-5031-4fa2-9095-c9630f72cd49,Warzywa i Owoce Paczkowane,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/warzywa-i-owoce-paczkowane/840
c811e754-fe25-4ae3-a2d2-b405b049b46a,"Zioła, kiełki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/ziola-kielki/693
92d4a19d-0929-4fcc-873e-49c3c5a1ad49,Artykuły sypkie,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-sypkie/53
7890cf77-8b04-4366-961c-b0e40406ff69,Inne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/inne/599
ae8bc09e-63b3-48d8-b00d-171fd08d2932,Produkty bezglutenowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/produkty-bezglutenowe/597
0e3816ee-535d-4a3d-b074-ca1e9da432ae,Artykuły śniadaniowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-sniadaniowe/945
74b40d72-36eb-4aa1-b9ef-b8d72f2f0bab,"Cukierki, draże, gumy do żucia",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/cukierki-draze-gumy-do-zucia/916
7beb60a5-950f-47c6-bd69-37a5024e6371,"Makarony, ryże, kasze",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/makarony-ryze-kasze/910
